"","ds","ctv_S","ooh_S","facebook_S","search_S","newsletter","type","solID"
"1227",2022-07-09,1938.00282816907,8356.14472793634,17395.6183905258,10943.1816914243,5352.55074500751,"decompMedia","1_98_11"
"1228",2022-07-16,2999.24227388578,9394.4114744612,10427.0375028875,11441.1678480161,3758.06743143412,"decompMedia","1_98_11"
"1229",2022-07-23,4175.5973062829,6064.49072644045,5427.01217409001,16096.6745838566,6538.80636119496,"decompMedia","1_98_11"
"1230",2022-07-30,2850.01453740317,3689.32884325866,2580.78353851032,19183.2756599686,4157.69587600819,"decompMedia","1_98_11"
"1231",2022-08-06,4879.01605671642,10040.6257345713,1169.79176357582,22184.9345836836,13943.9560099178,"decompMedia","1_98_11"
"1232",2022-08-13,3337.47514373367,6559.47466146535,14578.1356092754,2355.92650849994,9647.99039178122,"decompMedia","1_98_11"
"1233",2022-08-20,21632.2308034808,10828.7532682216,8233.39347419075,148.675320284493,7858.83221190158,"decompMedia","1_98_11"
"1234",2022-08-27,15618.3248054061,7179.48845524909,14809.8400314856,16531.861405283,12968.0025452892,"decompMedia","1_98_11"
"1235",2022-09-03,15076.3356658606,9495.01134260551,8404.18382008461,23622.3592102468,17424.3857092229,"decompMedia","1_98_11"
"1236",2022-09-10,10653.7413478926,6140.77435622131,4213.12121438719,26547.2100942902,15733.1697878111,"decompMedia","1_98_11"
"1237",2022-09-17,7422.11930930386,8154.09269395803,13436.3201169859,25135.5618743121,18554.2260263488,"decompMedia","1_98_11"
"1238",2022-09-24,5355.41635895803,7704.69498383462,7414.91784472022,27542.5963047186,8412.76020155767,"decompMedia","1_98_11"
"1239",2022-10-01,53983.3901254893,7319.38881083802,8787.07934282561,30307.0167040792,10640.8078439295,"decompMedia","1_98_11"
"1240",2022-10-08,43651.6879300827,4551.57165481345,11601.1950393046,29703.1520062763,8867.06838379941,"decompMedia","1_98_11"
"1241",2022-10-15,47979.7933211088,8818.83760571046,12685.7714668806,31334.3944578598,13461.315778174,"decompMedia","1_98_11"
"1242",2022-10-22,37952.1261269482,5633.40191891037,6897.00637555906,32618.1576207174,14791.7797329892,"decompMedia","1_98_11"
"1243",2022-10-29,37703.7143689999,3401.70357544138,17291.1065363083,33267.3780565602,14140.9621348468,"decompMedia","1_98_11"
"1244",2022-11-05,28751.8934924097,11712.9550845515,10340.8730821252,33701.5918091563,10931.7790237042,"decompMedia","1_98_11"
"1245",2022-11-12,41216.6283699824,7897.3903530996,17838.1725367118,5930.84670564528,8357.74797059524,"decompMedia","1_98_11"
"1246",2022-11-19,31821.7083637148,8657.74228145507,10796.2857330044,403.817037483581,7380.94043602991,"decompMedia","1_98_11"
"1247",2022-11-26,42172.5528671224,5514.3561366418,16882.4148544031,30993.1224165658,2316.21544932511,"decompMedia","1_98_11"
"1248",2022-12-03,32670.3209208058,8455.94601197095,10007.6502836237,33123.8382239409,8903.43830206177,"decompMedia","1_98_11"
"1249",2022-12-10,24482.5778728338,5366.21001608812,5167.77716901681,35404.3227041241,16284.0506697794,"decompMedia","1_98_11"
"1250",2022-12-17,17844.6763575215,5514.97688657391,2446.55567186295,35691.3433513213,13937.7208912442,"decompMedia","1_98_11"
"1251",2022-12-24,61184.4814196116,3323.43379686586,17851.3733818315,37086.8920943309,18714.31092978,"decompMedia","1_98_11"
"1252",2022-12-31,62709.0283705256,1930.26305614003,10807.4102889851,35168.4778442204,17240.7947863009,"decompMedia","1_98_11"
